customer_id;age;annual_spend;satisfaction;city;is_premium;gender
1968;33;6846;2,9;Москва;0;Ж
1969;32;6507;2,3;Москва;0;М
1970;48;4547;3,2;Санкт-Петербург;0;Ж
1971;42;12974;4,8;Новосибирск;1;М
1972;18;6215;5,0;Санкт-Петербург;1;Ж
1973;42;35744;3,4;Санкт-Петербург;0;Ж
1974;37;5572;2,9;Новосибирск;0;Ж
1975;34;7622;4,3;Новосибирск;0;Ж
1976;30;4128;2,1;Санкт-Петербург;0;Ж
1977;48;9664;4,7;Новосибирск;0;Ж
1978;46;4296;2,3;Москва;1;М
1979;25;1216;2,5;Екатеринбург;0;Ж
1980;39;4796;4,8;Санкт-Петербург;0;М
1981;23;25418;3,1;Екатеринбург;0;Ж
1982;18;12921;2,7;Санкт-Петербург;0;М
1983;27;2574;4,6;Москва;0;М
1984;45;7426;4,5;Санкт-Петербург;0;Ж
1985;46;2954;4,8;Москва;0;М
1986;41;6912;4,5;Новосибирск;0;М
1987;43;7357;4,3;Санкт-Петербург;0;Ж
1988;41;10313;4,1;Екатеринбург;0;Ж
1989;27;2805;3,5;Новосибирск;1;М
1990;40;1785;1,8;Новосибирск;0;Ж
1991;44;4626;3,5;Москва;0;Ж
1992;44;2151;3,1;Казань;0;Ж
1993;49;2022;4,1;Екатеринбург;0;Ж
1994;43;16962;3,4;Новосибирск;1;М
1995;39;2361;2,7;Москва;0;М
1996;47;81119;2,4;Санкт-Петербург;1;М
1997;34;3208;3,0;Москва;0;М
1998;24;3959;5,0;Санкт-Петербург;0;М
1999;33;6235;2,0;Москва;0;М
2000;26;1470;4,5;Санкт-Петербург;0;Ж
2001;26;7382;4,7;Санкт-Петербург;0;Ж
2002;33;17324;3,5;Москва;1;Ж
2003;25;3716;2,1;Санкт-Петербург;0;М
2004;31;6118;2,6;Екатеринбург;0;М
2005;18;6923;4,3;Москва;0;Ж
2006;37;15493;3,3;Новосибирск;0;М
2007;35;36323;3,4;Москва;0;Ж
2008;25;2102;2,7;Москва;0;М
2009;42;1740;1,2;Москва;0;М
2010;46;5335;4,8;Новосибирск;0;М
2011;18;1572;4,2;Санкт-Петербург;1;М
2012;25;8262;4,0;Екатеринбург;0;М
2013;25;5380;2,9;Санкт-Петербург;0;М
2014;23;16092;2,8;Москва;1;М
2015;44;10555;4,4;Новосибирск;1;М
2016;32;6027;3,2;Москва;0;М
2017;31;7170;4,1;Новосибирск;0;Ж
2018;18;5767;4,7;Москва;0;М
2019;42;1675;4,2;Москва;0;М
2020;20;11717;3,2;Новосибирск;1;М
2021;35;58094;3,5;Казань;1;М
2022;38;12675;4,8;Москва;1;М
2023;51;5484;3,9;Екатеринбург;0;М
2024;19;17120;4,4;Москва;0;М
2025;18;2706;4,2;Екатеринбург;0;М
2026;37;10014;3,4;Новосибирск;0;Ж
2027;56;3215;1,8;Москва;0;Ж
2028;49;11722;3,3;Москва;0;М
2029;37;9306;3,7;Москва;0;М
2030;29;3533;3,0;Москва;0;Ж
2031;44;10529;5,0;Москва;1;Ж
2032;23;10745;3,5;Санкт-Петербург;0;Ж
2033;40;3056;4,0;Казань;1;М
2034;41;6894;3,4;Москва;1;М
2035;47;19355;3,2;Санкт-Петербург;1;Ж
2036;68;10079;3,8;Санкт-Петербург;1;Ж
2037;39;5474;3,5;Екатеринбург;0;М
2038;28;960;3,7;Санкт-Петербург;0;Ж
2039;34;2481;4,1;Санкт-Петербург;0;М
2040;18;8463;2,8;Санкт-Петербург;0;М
2041;26;2695;4,5;Москва;0;М
2042;30;3055;4,3;Москва;1;М
2043;28;11490;2,0;Санкт-Петербург;0;Ж
2044;36;7424;2,6;Москва;0;Ж
2045;25;2057;4,7;Санкт-Петербург;0;Ж
2046;48;5490;2,9;Москва;0;М
2047;35;2111;2,8;Санкт-Петербург;0;М
2048;34;4350;3,6;Москва;0;М
2049;31;5657;2,7;Казань;0;М
2050;36;5757;1,6;Екатеринбург;1;Ж
2051;44;8900;3,4;Москва;0;М
2052;24;10075;3,5;Москва;0;Ж
2053;27;6068;3,6;Санкт-Петербург;0;Ж
2054;31;6844;3,9;Москва;0;М
2055;18;1537;2,7;Москва;0;Ж
2056;25;14614;4,1;Москва;0;М
2057;29;10049;4,5;Екатеринбург;1;Ж
2058;45;2325;2,6;Екатеринбург;0;Ж
2059;38;5522;2,7;Санкт-Петербург;0;М
2060;37;16703;3,0;Санкт-Петербург;1;М
2061;45;15509;4,2;Казань;1;Ж
2062;33;2063;2,6;Казань;0;М
2063;39;9010;4,0;Казань;0;Ж
2064;33;4681;2,5;Москва;0;М
2065;38;7339;3,9;Москва;0;М
2066;28;2588;2,4;Новосибирск;0;Ж
2067;18;17400;4,8;Санкт-Петербург;1;Ж
2068;33;5688;3,2;Москва;0;М
2069;52;12721;2,4;Москва;0;М
2070;46;1439;2,3;Екатеринбург;0;М
2071;46;4617;3,1;Екатеринбург;1;Ж
2072;49;4056;2,9;Москва;0;М
2073;36;15900;4,4;Екатеринбург;0;М
2074;37;23629;3,9;Санкт-Петербург;0;Ж
2075;27;2414;2,6;Екатеринбург;0;М
2076;31;13384;3,0;Санкт-Петербург;1;Ж
2077;42;5564;3,3;Москва;0;Ж
2078;49;8730;3,9;Санкт-Петербург;0;Ж
2079;33;9976;3,4;Санкт-Петербург;0;М
2080;29;4607;3,8;Санкт-Петербург;1;М
2081;35;5175;2,8;Москва;0;Ж
2082;42;2309;2,1;Казань;1;М
2083;18;9401;4,1;Москва;0;Ж
2084;18;3748;4,5;Москва;0;Ж
2085;28;1873;2,1;Санкт-Петербург;0;М
2086;20;6412;4,8;Санкт-Петербург;0;Ж
2087;28;3655;3,2;Санкт-Петербург;0;М
2088;33;13482;3,8;Новосибирск;0;Ж
2089;29;2406;2,1;Санкт-Петербург;0;Ж
2090;52;29096;3,4;Санкт-Петербург;0;Ж
2091;38;9736;4,1;Новосибирск;0;М
2092;38;30130;4,9;Москва;1;Ж
2093;42;2157;4,6;Санкт-Петербург;0;М
2094;21;20553;2,4;Екатеринбург;0;Ж
2095;47;1863;3,9;Москва;0;М
2096;34;4155;3,7;Санкт-Петербург;0;М
2097;43;13956;3,7;Казань;0;М
2098;22;21678;5,0;Москва;1;М
2099;18;1823;1,2;Санкт-Петербург;0;М
2100;44;12189;1,6;Казань;0;Ж
2101;39;6450;4,5;Москва;0;М
2102;24;6574;1,5;Москва;1;Ж
2103;24;1431;3,2;Екатеринбург;0;М
2104;48;6959;3,9;Екатеринбург;0;М
2105;20;4312;3,8;Санкт-Петербург;0;М
2106;54;5569;1,5;Санкт-Петербург;0;М
2107;24;1382;3,8;Екатеринбург;0;М
2108;42;3515;2,3;Новосибирск;0;Ж
2109;31;7217;3,0;Москва;0;М
2110;42;22052;3,9;Москва;0;Ж
2111;28;4170;1,8;Санкт-Петербург;0;М
2112;33;15593;3,0;Екатеринбург;0;Ж
2113;35;9226;4,6;Екатеринбург;0;М
2114;22;5925;4,3;Казань;0;Ж
2115;43;2186;4,5;Екатеринбург;0;М
2116;28;2261;2,5;Санкт-Петербург;0;М
2117;32;8054;4,5;Санкт-Петербург;0;М
2118;23;3225;2,7;Новосибирск;0;Ж
2119;18;3004;4,4;Новосибирск;0;М
2120;32;8718;2,1;Санкт-Петербург;1;М
2121;63;4311;4,7;Москва;0;Ж
2122;44;10103;3,6;Казань;0;М
2123;34;3280;4,2;Санкт-Петербург;0;М
2124;31;9330;4,5;Москва;0;Ж
2125;35;6986;2,9;Санкт-Петербург;0;Ж
2126;41;1287;4,2;Новосибирск;0;М
2127;20;6220;4,1;Москва;0;Ж
2128;48;581;2,5;Екатеринбург;0;М
2129;43;5418;3,8;Москва;1;М
2130;43;18609;2,6;Москва;1;М
2131;40;4873;3,4;Санкт-Петербург;0;Ж
2132;35;2453;2,9;Новосибирск;1;М
2133;43;2007;3,3;Казань;0;М
2134;42;1239;4,7;Екатеринбург;1;Ж
2135;30;4687;4,6;Казань;1;М
2136;28;14493;4,4;Москва;1;Ж
2137;36;3146;4,1;Москва;0;Ж
2138;53;12974;4,0;Санкт-Петербург;1;Ж
2139;20;4968;2,2;Москва;0;М
2140;18;5044;4,5;Екатеринбург;0;М
2141;36;11142;2,2;Новосибирск;0;Ж
2142;35;6505;3,7;Казань;1;М
2143;37;10183;2,6;Москва;0;М
2144;37;677;2,6;Санкт-Петербург;0;М
2145;32;11957;4,3;Санкт-Петербург;0;М
2146;52;1750;3,9;Москва;0;Ж
2147;18;4666;3,3;Санкт-Петербург;1;Ж
2148;25;4586;3,9;Санкт-Петербург;1;М
2149;33;11696;3,6;Санкт-Петербург;0;Ж
2150;18;2412;1,8;Москва;0;М
2151;32;2908;2,9;Москва;0;Ж
2152;54;2277;2,1;Санкт-Петербург;0;М
2153;35;6028;3,0;Москва;0;М
2154;37;8909;4,1;Москва;0;М
2155;19;19215;2,5;Москва;0;Ж
2156;27;33518;3,8;Москва;0;М
2157;30;8267;4,2;Москва;0;М
2158;31;6584;1,4;Москва;0;Ж
2159;50;1855;4,8;Санкт-Петербург;0;Ж
2160;41;22639;4,2;Новосибирск;0;Ж
2161;21;12128;4,9;Санкт-Петербург;1;Ж
2162;37;3900;2,5;Екатеринбург;0;Ж
2163;40;6701;2,5;Санкт-Петербург;0;Ж
2164;48;2954;4,3;Санкт-Петербург;0;М
2165;53;2135;1,3;Екатеринбург;1;Ж
2166;22;23120;4,8;Санкт-Петербург;1;Ж
2167;25;14385;3,3;Новосибирск;0;М
2168;19;7673;2,8;Санкт-Петербург;0;М
2169;32;4887;3,5;Санкт-Петербург;0;М
2170;40;10905;4,9;Новосибирск;1;Ж
2171;46;5641;4,3;Москва;0;Ж
2172;34;10667;4,5;Москва;1;Ж
2173;31;4681;4,0;Москва;0;Ж
2174;36;5015;4,8;Москва;0;М
2175;24;36849;3,3;Москва;1;Ж
2176;60;7171;4,6;Санкт-Петербург;0;М
2177;18;5346;2,4;Новосибирск;0;М
2178;37;8328;4,6;Новосибирск;0;Ж
2179;59;14693;4,4;Москва;1;Ж
2180;35;10475;4,9;Казань;0;Ж
2181;32;2682;2,9;Санкт-Петербург;0;М
2182;30;3346;1,2;Москва;0;Ж
2183;32;3919;4,1;Екатеринбург;1;М
2184;51;20970;3,3;Новосибирск;1;Ж
2185;18;8728;2,0;Новосибирск;0;М
2186;53;1774;3,5;Москва;0;Ж
2187;18;6718;4,5;Санкт-Петербург;0;М
2188;31;14732;2,6;Екатеринбург;0;М
2189;29;6116;4,8;Санкт-Петербург;1;Ж
2190;42;6318;4,2;Новосибирск;0;Ж
2191;18;8816;3,7;Санкт-Петербург;0;Ж
2192;40;1708;4,3;Екатеринбург;0;М
2193;59;5550;4,1;Москва;0;Ж
2194;18;13598;4,8;Санкт-Петербург;0;Ж
2195;37;3057;2,4;Москва;0;М
2196;27;9566;4,5;Новосибирск;0;М
2197;40;5022;3,7;Новосибирск;0;Ж
2198;35;2865;3,4;Москва;0;М
2199;27;4549;3,3;Новосибирск;0;М
2200;40;7872;4,4;Санкт-Петербург;1;М
2201;56;2414;1,4;Москва;0;М
2202;32;11837;2,6;Санкт-Петербург;1;Ж
2203;43;5191;3,8;Москва;0;М
2204;19;11000;3,0;Санкт-Петербург;1;М
2205;23;3974;3,7;Москва;0;Ж
2206;40;5888;3,7;Новосибирск;0;Ж
2207;52;7518;3,5;Новосибирск;0;Ж
2208;39;1967;2,3;Санкт-Петербург;0;М
2209;31;11210;3,6;Москва;1;М
2210;34;1013;4,8;Казань;0;М
2211;19;4316;3,9;Новосибирск;0;М
2212;42;5543;4,6;Москва;0;М
2213;45;7752;2,9;Екатеринбург;0;Ж
2214;29;5559;2,6;Москва;0;Ж
2215;29;7620;3,3;Санкт-Петербург;0;Ж
2216;38;5178;3,7;Санкт-Петербург;0;Ж
2217;29;5784;3,5;Санкт-Петербург;1;Ж
2218;34;2012;4,4;Екатеринбург;0;Ж
2219;60;3982;3,7;Санкт-Петербург;0;Ж
2220;32;2662;4,6;Москва;0;Ж
2221;30;10529;5,0;Казань;1;М
2222;27;3315;1,8;Казань;0;М
2223;43;6872;4,4;Новосибирск;0;Ж
2224;32;5111;2,9;Санкт-Петербург;0;М
2225;27;7030;2,5;Москва;0;Ж
2226;50;7001;2,3;Новосибирск;0;Ж
2227;52;4256;4,2;Москва;0;Ж
2228;27;4470;3,8;Москва;0;М
2229;18;7341;4,0;Санкт-Петербург;0;М
2230;47;34778;3,9;Москва;0;М
2231;26;2227;2,3;Москва;0;Ж
2232;44;5081;2,5;Санкт-Петербург;0;М
2233;18;5219;3,6;Москва;1;Ж
2234;45;4833;3,9;Москва;0;Ж
2235;20;2866;2,9;Москва;0;Ж
2236;43;4465;4,8;Москва;0;Ж
2237;35;13226;4,2;Новосибирск;1;Ж
2238;23;6082;3,0;Екатеринбург;1;М
2239;30;2976;3,2;Санкт-Петербург;1;Ж
2240;43;15373;3,8;Санкт-Петербург;0;М
2241;36;9618;3,1;Москва;0;М
2242;42;4427;4,6;Москва;0;М
2243;58;2402;1,8;Москва;0;Ж
2244;18;5260;2,6;Санкт-Петербург;0;М
2245;54;6560;2,2;Новосибирск;0;Ж
2246;36;9099;2,4;Санкт-Петербург;0;Ж
2247;24;9796;2,6;Москва;0;Ж
2248;19;11390;3,7;Москва;0;М
2249;32;1220;3,1;Новосибирск;0;Ж
2250;46;6955;4,3;Москва;1;Ж
2251;33;10877;3,8;Новосибирск;0;М
2252;53;2347;4,4;Санкт-Петербург;0;Ж
2253;18;31716;4,8;Новосибирск;1;М
2254;34;20916;3,9;Екатеринбург;0;Ж
2255;19;12746;2,3;Казань;0;Ж
2256;39;13584;3,9;Санкт-Петербург;1;М
2257;45;3435;2,3;Санкт-Петербург;0;М
2258;29;6156;4,4;Москва;0;Ж
2259;18;1674;2,6;Казань;0;М
2260;37;2630;4,2;Санкт-Петербург;0;М
2261;40;2783;2,0;Москва;0;Ж
2262;39;5164;4,4;Санкт-Петербург;0;Ж
2263;49;3591;4,3;Москва;0;Ж
2264;22;12846;2,5;Санкт-Петербург;1;Ж
2265;43;9919;3,8;Санкт-Петербург;0;М
2266;49;2785;3,5;Москва;0;Ж
2267;18;5535;4,4;Москва;0;Ж
2268;38;9661;3,9;Казань;1;М
2269;28;5722;4,8;Новосибирск;0;Ж
2270;34;14871;3,4;Екатеринбург;1;Ж
2271;39;10270;4,8;Москва;0;М
2272;29;8402;3,7;Новосибирск;0;Ж
2273;26;6844;3,9;Санкт-Петербург;0;Ж
2274;35;1577;1,7;Москва;0;М
2275;21;2069;2,9;Москва;0;Ж
2276;21;7174;3,2;Москва;1;Ж
2277;43;6547;2,3;Москва;0;Ж
2278;21;3223;3,4;Казань;1;М
2279;42;6438;3,7;Москва;0;М
2280;40;16152;4,8;Санкт-Петербург;1;М
2281;18;1044;3,8;Санкт-Петербург;0;Ж
2282;26;4164;3,9;Москва;1;Ж
2283;49;11328;4,3;Санкт-Петербург;0;М
2284;23;23320;3,4;Москва;1;М
2285;29;2489;2,3;Новосибирск;0;М
2286;40;2147;2,4;Москва;0;Ж
2287;44;692;4,4;Санкт-Петербург;0;Ж
2288;31;15947;3,6;Новосибирск;0;М
2289;27;5078;4,3;Екатеринбург;0;М
2290;52;49700;4,3;Екатеринбург;1;М
2291;55;4216;2,9;Санкт-Петербург;0;М
2292;46;6161;2,0;Москва;0;Ж
2293;36;10027;3,9;Санкт-Петербург;0;М
2294;25;18234;4,2;Новосибирск;0;М
2295;25;7337;3,7;Екатеринбург;0;Ж
2296;41;7997;3,6;Москва;1;Ж
2297;40;5025;2,9;Москва;0;Ж
2298;51;2128;3,9;Новосибирск;0;Ж
2299;42;3620;4,4;Санкт-Петербург;0;Ж
2300;18;5120;3,8;Москва;0;Ж
2301;47;14846;3,7;Санкт-Петербург;0;Ж
2302;23;3484;4,5;Санкт-Петербург;0;Ж
2303;30;11500;3,4;Казань;0;Ж
2304;38;4603;1,9;Санкт-Петербург;0;М
2305;58;36036;4,0;Москва;1;М
2306;72;8445;3,4;Москва;0;М
2307;42;16579;3,9;Москва;1;Ж
2308;32;10754;3,2;Санкт-Петербург;0;Ж
2309;41;9571;2,0;Санкт-Петербург;0;Ж
2310;45;11510;4,6;Москва;0;М
2311;31;27049;4,4;Новосибирск;0;М
2312;56;17917;4,2;Новосибирск;0;Ж
2313;37;7137;1,7;Москва;0;М
2314;40;3451;3,4;Москва;0;М
2315;42;6588;3,2;Казань;0;Ж
2316;40;1052;3,7;Москва;0;М
2317;45;9539;2,6;Новосибирск;0;М
2318;27;3821;3,4;Санкт-Петербург;1;М
2319;28;12064;2,9;Новосибирск;0;М
2320;21;23962;3,1;Новосибирск;0;Ж
2321;40;4202;5,0;Новосибирск;1;М
2322;44;9440;3,8;Екатеринбург;1;М
2323;40;2097;2,9;Казань;0;М
2324;55;1233;3,8;Санкт-Петербург;0;Ж
2325;34;9943;4,0;Москва;1;М
2326;43;8169;2,6;Москва;0;М
2327;21;8986;2,2;Новосибирск;0;М
2328;30;5558;4,1;Новосибирск;0;М
2329;43;1298;2,7;Москва;0;М
2330;45;15041;3,3;Москва;1;Ж
2331;31;1489;3,2;Новосибирск;0;Ж
2332;34;4502;2,3;Москва;1;Ж
2333;18;2213;1,3;Санкт-Петербург;0;Ж
2334;30;11382;4,2;Новосибирск;0;М
2335;45;7602;2,4;Санкт-Петербург;0;Ж
2336;41;11138;3,4;Москва;1;М
2337;41;2464;2,4;Москва;0;Ж
2338;35;3603;3,1;Москва;0;М
2339;35;1642;3,9;Москва;0;Ж
2340;27;14638;3,8;Санкт-Петербург;0;Ж
2341;43;28504;3,0;Санкт-Петербург;0;М
2342;40;7671;3,0;Москва;0;М
2343;40;13522;2,8;Москва;1;Ж
2344;28;4327;3,5;Москва;0;М
2345;18;1345;3,0;Казань;0;Ж
2346;48;2501;3,2;Санкт-Петербург;0;М
2347;29;3386;3,9;Екатеринбург;0;М
2348;24;3611;4,0;Екатеринбург;0;Ж
2349;43;7760;4,1;Санкт-Петербург;1;М
2350;30;5106;3,4;Новосибирск;0;М
2351;47;5293;3,3;Москва;1;Ж
2352;42;75830;3,9;Новосибирск;1;Ж
2353;43;1648;2,7;Москва;0;Ж
2354;18;9995;3,2;Екатеринбург;0;Ж
2355;49;3985;2,9;Москва;0;М
2356;38;7116;2,9;Новосибирск;0;М
2357;30;7379;2,6;Москва;0;М
2358;36;5572;4,7;Екатеринбург;0;Ж
2359;18;1984;3,2;Москва;0;М
2360;39;8731;3,1;Новосибирск;1;М
2361;22;5626;3,4;Санкт-Петербург;0;Ж
2362;18;5351;3,9;Москва;0;Ж
2363;18;2167;4,8;Санкт-Петербург;0;Ж
2364;48;13807;3,5;Казань;0;М
2365;27;668;2,5;Москва;0;Ж
2366;53;11317;4,5;Екатеринбург;1;М
2367;28;6614;4,8;Санкт-Петербург;1;Ж
2368;18;5685;4,0;Екатеринбург;0;М
2369;21;11085;3,8;Москва;0;М
2370;49;1594;4,4;Санкт-Петербург;0;М
2371;33;32301;2,8;Екатеринбург;0;М
2372;28;15963;2,4;Санкт-Петербург;1;Ж
2373;36;19238;3,9;Санкт-Петербург;1;Ж
2374;41;1553;2,3;Москва;0;Ж
2375;48;4735;2,1;Москва;0;М
2376;52;10692;4,2;Санкт-Петербург;0;Ж
2377;30;5813;3,0;Новосибирск;0;М
2378;19;5498;4,6;Санкт-Петербург;0;М
2379;30;4715;1,6;Москва;0;М
2380;38;1632;3,9;Санкт-Петербург;0;М
2381;23;1624;4,5;Москва;0;М
2382;23;12524;4,6;Санкт-Петербург;0;М
2383;39;9954;3,1;Екатеринбург;0;Ж
2384;34;11206;2,7;Новосибирск;0;Ж
2385;35;2544;3,3;Москва;0;М
2386;25;4332;2,8;Екатеринбург;0;М
2387;32;36289;4,5;Санкт-Петербург;1;М
2388;23;1839;2,8;Новосибирск;0;М
2389;45;33731;3,1;Москва;1;М
2390;47;3074;2,9;Новосибирск;0;М
2391;18;2479;2,8;Москва;0;Ж
2392;23;4790;4,7;Санкт-Петербург;0;Ж
2393;18;2011;3,4;Москва;0;М
2394;27;1077;3,2;Москва;0;Ж
2395;33;5222;3,2;Москва;0;Ж
2396;18;7535;2,3;Москва;0;М
2397;23;12993;2,0;Москва;0;М
2398;22;7987;2,1;Новосибирск;0;Ж
2399;37;23678;4,2;Москва;0;Ж
2400;35;43230;2,9;Санкт-Петербург;1;М
2401;26;25517;3,9;Москва;1;Ж
2402;37;7150;4,7;Казань;0;М
2403;28;13148;4,5;Казань;0;Ж
2404;31;836;4,7;Москва;0;М
2405;55;5096;3,8;Санкт-Петербург;1;М
2406;51;1111;3,6;Москва;0;Ж
2407;19;19462;2,6;Казань;1;Ж
2408;44;2712;2,2;Санкт-Петербург;0;М
2409;44;130098;3,4;Москва;1;М
2410;21;3247;4,3;Москва;0;М
2411;44;5351;4,2;Москва;0;М
2412;53;3562;2,7;Москва;0;М
2413;21;7560;5,0;Новосибирск;1;Ж
2414;23;3714;3,1;Санкт-Петербург;1;М
2415;47;1764;3,6;Москва;0;Ж
2416;38;2419;3,7;Москва;1;Ж
2417;41;7603;4,5;Москва;0;М
2418;39;8304;4,4;Москва;1;Ж
2419;39;65205;2,2;Екатеринбург;1;Ж
2420;19;1816;4,5;Москва;0;М
2421;47;16011;3,5;Санкт-Петербург;0;Ж
2422;49;17288;3,7;Москва;0;Ж
2423;32;13651;4,0;Москва;0;Ж
2424;34;12662;3,4;Санкт-Петербург;1;М
2425;18;3749;2,3;Санкт-Петербург;0;Ж
2426;41;13641;3,0;Санкт-Петербург;0;М
2427;41;2609;4,4;Санкт-Петербург;0;Ж
2428;34;6103;3,2;Санкт-Петербург;0;Ж
2429;48;4745;3,6;Москва;0;Ж
2430;30;5962;5,0;Санкт-Петербург;1;М
2431;41;6139;4,4;Новосибирск;0;М
2432;22;24382;3,6;Москва;1;М
2433;34;2333;2,3;Санкт-Петербург;0;Ж
2434;32;13056;2,8;Москва;1;М
2435;37;826;3,3;Москва;0;М
2436;30;2123;3,9;Санкт-Петербург;0;М
2437;33;3408;4,6;Екатеринбург;0;Ж
2438;44;10388;3,9;Екатеринбург;1;М
2439;29;9852;3,1;Москва;0;Ж
2440;18;5251;3,1;Санкт-Петербург;0;Ж
2441;55;17207;3,6;Санкт-Петербург;1;Ж
2442;51;4322;2,8;Москва;0;М
2443;19;6794;2,2;Новосибирск;0;М
2444;43;6512;4,6;Новосибирск;0;М
2445;28;3270;3,4;Екатеринбург;0;М
2446;38;3698;3,9;Москва;0;Ж
2447;38;7943;4,0;Москва;0;М
2448;32;33107;3,9;Екатеринбург;1;М
2449;25;12906;3,9;Новосибирск;0;Ж
2450;26;1991;3,5;Екатеринбург;0;М
2451;24;1997;3,3;Москва;0;М
2452;25;3201;4,5;Санкт-Петербург;0;М
2453;34;5319;3,6;Санкт-Петербург;0;Ж
2454;26;12515;4,2;Москва;1;Ж
2455;43;33091;3,4;Санкт-Петербург;1;Ж
2456;52;22199;4,3;Санкт-Петербург;1;М
2457;28;4937;2,4;Москва;0;М
2458;37;10190;2,7;Москва;1;Ж
2459;40;11537;4,3;Санкт-Петербург;1;Ж
2460;40;11505;2,3;Санкт-Петербург;0;Ж
2461;35;7646;3,8;Екатеринбург;0;Ж
2462;43;3479;2,8;Москва;0;М
2463;40;3011;4,5;Москва;0;Ж
2464;20;4027;2,5;Казань;1;Ж
2465;45;5737;4,3;Екатеринбург;0;Ж
2466;45;8090;3,6;Москва;0;Ж
2467;25;8847;2,5;Новосибирск;0;М
2468;35;12349;1,5;Москва;0;Ж
2469;43;16062;2,1;Москва;0;Ж
2470;32;3424;4,9;Москва;1;М
2471;47;6794;3,5;Москва;0;М
2472;63;19501;3,0;Екатеринбург;1;Ж
2473;25;4632;3,1;Новосибирск;0;М
2474;18;2533;2,8;Казань;0;Ж
2475;38;15610;4,1;Новосибирск;0;М
2476;43;6490;3,6;Санкт-Петербург;1;Ж
2477;32;850;4,1;Новосибирск;0;М
2478;52;4994;2,4;Казань;0;М
2479;18;4063;3,1;Новосибирск;0;Ж
2480;43;46241;3,6;Новосибирск;1;Ж
2481;27;7271;2,9;Казань;0;М
2482;55;3849;3,8;Москва;0;М
2483;58;4198;4,7;Новосибирск;0;Ж
2484;25;4160;2,0;Екатеринбург;0;Ж
2485;28;45277;2,9;Казань;1;Ж
2486;45;14870;3,4;Москва;1;Ж
2487;30;1594;1,9;Санкт-Петербург;0;М
2488;34;9829;3,7;Новосибирск;1;Ж
2489;35;4822;4,7;Москва;0;Ж
2490;18;2026;4,3;Санкт-Петербург;0;М
2491;34;2063;4,9;Москва;1;М
2492;26;7914;3,3;Москва;0;Ж
2493;29;2581;3,1;Санкт-Петербург;0;Ж
2494;52;13346;2,7;Санкт-Петербург;0;Ж
2495;19;4947;3,9;Санкт-Петербург;0;Ж
2496;44;3362;4,1;Санкт-Петербург;0;М
2497;31;710;1,8;Москва;0;Ж
2498;31;35008;3,9;Москва;1;Ж
2499;44;6215;3,5;Москва;0;М
2500;39;3433;2,1;Москва;0;М
2501;41;3734;2,6;Санкт-Петербург;1;Ж
2502;46;17663;3,9;Новосибирск;0;Ж
2503;31;2097;2,0;Москва;0;М
2504;27;3659;3,0;Москва;0;М
2505;21;7752;3,7;Новосибирск;0;М
2506;25;15687;4,1;Москва;0;М
2507;70;4133;4,4;Казань;0;М
2508;49;6231;3,6;Новосибирск;1;Ж
2509;18;11419;5,0;Москва;1;Ж
2510;19;15540;3,3;Москва;1;Ж
2511;40;12130;4,2;Санкт-Петербург;0;М
2512;41;1635;4,6;Москва;0;Ж
2513;41;14199;4,5;Москва;1;Ж
2514;31;1560;3,8;Москва;0;М
2515;33;27429;2,8;Новосибирск;1;М
2516;38;6890;4,3;Санкт-Петербург;0;Ж
2517;36;2352;1,8;Москва;0;Ж
2518;18;16769;4,5;Новосибирск;0;Ж
2519;32;6425;3,4;Санкт-Петербург;0;М
2520;24;5884;4,3;Санкт-Петербург;0;Ж
2521;37;4258;4,4;Москва;0;М
2522;70;4883;2,8;Санкт-Петербург;0;Ж
2523;39;9590;3,4;Казань;1;Ж
2524;31;5547;3,6;Москва;1;М
2525;46;13138;1,8;Москва;0;М
2526;40;3313;3,8;Москва;0;М
2527;40;3225;3,9;Москва;0;М
2528;42;4431;3,6;Москва;0;М
2529;59;15361;3,1;Екатеринбург;0;Ж
2530;21;12148;3,4;Екатеринбург;0;Ж
2531;40;10003;2,4;Москва;1;Ж
2532;23;30577;4,6;Санкт-Петербург;1;Ж
2533;41;5358;3,1;Санкт-Петербург;0;Ж
2534;23;2503;2,7;Санкт-Петербург;0;Ж
2535;29;3357;4,3;Санкт-Петербург;0;М
2536;31;14744;1,7;Москва;0;Ж
2537;46;26011;4,2;Санкт-Петербург;0;М
2538;46;6347;4,6;Санкт-Петербург;0;М
2539;20;3123;4,2;Новосибирск;0;Ж
2540;35;4447;3,1;Новосибирск;0;М
2541;26;2670;3,5;Москва;0;Ж
2542;19;3000;4,0;Москва;0;М
2543;32;2773;4,3;Екатеринбург;0;М
2544;31;4612;3,1;Санкт-Петербург;0;Ж
2545;64;5412;4,4;Екатеринбург;0;М
2546;40;4365;4,0;Москва;0;М
2547;18;4117;3,4;Санкт-Петербург;0;М
2548;28;9030;4,1;Санкт-Петербург;0;Ж
2549;47;4091;4,0;Екатеринбург;0;М
2550;60;11099;4,7;Москва;1;М
2551;18;4267;2,8;Москва;0;Ж
2552;18;16892;4,6;Санкт-Петербург;0;Ж
2553;57;9948;3,5;Екатеринбург;1;Ж
2554;39;22144;3,8;Казань;1;М
2555;24;2700;4,0;Казань;0;Ж
2556;41;18921;2,3;Казань;1;Ж
2557;18;7608;3,5;Москва;0;М
2558;35;27560;4,3;Москва;1;М
2559;38;3614;3,5;Москва;0;Ж
2560;46;5790;4,2;Москва;1;Ж
