OrderID;OrderDate;ProductID;CustomerID;Quantity;UnitPrice;Discount;TotalAmount
9318;2022-01-13;5;1311;1;40271,03;0,00;40271,03
9319;2022-01-13;8;672;1;5880,28;0,00;5880,28
9320;2022-01-13;2;462;1;87839,83;0,00;87839,83
9321;2022-01-14;3;1758;1;263190,57;0,05;249098,73
9322;2022-01-14;1;1068;1;139220,01;0,00;139220,01
9323;2022-01-14;4;935;1;134649,29;0,12;117843,86
9324;2022-01-14;7;71;1;16968,78;0,00;16968,78
9325;2022-01-14;2;1508;2;97610,83;0,00;195221,67
9326;2022-01-14;6;1706;1;13842,91;0,00;13842,91
9327;2022-01-14;7;908;1;15072,96;0,00;15072,96
9328;2022-01-14;4;1397;1;106452,71;0,00;106452,71
9329;2022-01-14;1;971;2;105964,76;0,00;211929,52
9330;2022-01-14;7;1210;1;14102,53;0,00;14102,53
9331;2022-01-15;5;1353;1;28056,86;0,00;28056,86
9332;2022-01-15;9;1425;1;40442,10;0,02;39443,68
9333;2022-01-15;3;1535;1;259719,82;0,14;222413,08
9334;2022-01-15;3;1173;2;269887,60;0,00;539775,21
9335;2022-01-15;4;1884;1;131954,75;0,00;131954,75
9336;2022-01-15;1;94;1;133044,23;0,00;133044,23
9337;2022-01-15;3;272;1;234394,78;0,00;234394,78
9338;2022-01-16;2;794;1;81934,55;0,00;81934,55
9339;2022-01-16;4;583;1;154848,87;0,00;154848,87
9340;2022-01-16;1;1655;1;132797,95;0,00;132797,95
9341;2022-01-16;2;368;1;96365,55;0,00;96365,55
9342;2022-01-16;4;1430;1;155063,10;0,10;139179,36
9343;2022-01-16;1;1728;1;115835,05;0,00;115835,05
9344;2022-01-16;5;514;1;30783,36;0,02;30304,92
9345;2022-01-16;9;28;1;42382,59;0,00;42382,59
9346;2022-01-16;2;1994;1;84641,35;0,00;84641,35
9347;2022-01-17;4;849;1;144513,10;0,03;139789,95
9348;2022-01-17;1;1766;1;122963,89;0,00;122963,89
9349;2022-01-17;4;1483;1;133915,48;0,00;133915,48
9350;2022-01-17;4;823;1;118844,16;0,06;112053,93
9351;2022-01-17;1;1873;1;137884,50;0,04;133047,07
9352;2022-01-17;5;1445;1;35780,63;0,00;35780,63
9353;2022-01-17;9;491;2;52328,00;0,08;95965,26
9354;2022-01-17;1;789;1;114001,61;0,00;114001,61
9355;2022-01-17;6;1859;2;15267,80;0,00;30535,60
9356;2022-01-17;1;1047;1;103084,84;0,11;92143,69
9357;2022-01-18;5;699;1;37476,90;0,15;32019,48
9358;2022-01-18;2;1250;1;74403,81;0,00;74403,81
9359;2022-01-18;4;1468;2;142606,63;0,00;285213,27
9360;2022-01-18;1;1260;3;126191,85;0,00;378575,56
9361;2022-01-18;8;1153;1;7308,26;0,00;7308,26
9362;2022-01-18;2;487;1;101663,58;0,00;101663,58
9363;2022-01-18;2;757;1;103467,49;0,11;91912,93
9364;2022-01-18;1;96;1;101392,64;0,00;101392,64
9365;2022-01-18;3;510;1;285744,58;0,00;285744,58
9366;2022-01-18;1;1102;2;133372,48;0,07;248051,05
9367;2022-01-18;4;466;1;142388,26;0,00;142388,26
9368;2022-01-18;7;1381;1;13596,78;0,07;12680,90
9369;2022-01-18;2;1096;1;83564,21;0,00;83564,21
9370;2022-01-18;3;1468;1;283159,04;0,00;283159,04
9371;2022-01-18;1;140;1;138415,47;0,00;138415,47
9372;2022-01-19;1;384;1;139513,32;0,00;139513,32
9373;2022-01-19;2;1787;1;95611,98;0,00;95611,98
9374;2022-01-19;5;1211;2;35773,02;0,00;71546,03
9375;2022-01-19;4;474;3;140458,33;0,00;421374,99
9376;2022-01-19;2;1465;1;93688,27;0,00;93688,27
9377;2022-01-19;1;1836;2;108248,00;0,00;216496,01
9378;2022-01-19;3;1750;2;201576,34;0,09;368477,07
9379;2022-01-19;7;977;1;15454,49;0,00;15454,49
9380;2022-01-19;6;1237;1;13446,78;0,00;13446,78
9381;2022-01-19;6;1027;1;14135,06;0,00;14135,06
9382;2022-01-19;1;1929;1;116241,54;0,00;116241,54
9383;2022-01-19;8;1327;1;7531,91;0,00;7531,91
9384;2022-01-19;6;71;1;12942,17;0,00;12942,17
9385;2022-01-19;4;1622;1;138383,80;0,00;138383,80
9386;2022-01-19;7;926;1;14866,45;0,00;14866,45
9387;2022-01-19;1;70;1;133591,06;0,00;133591,06
9388;2022-01-19;1;1359;2;135822,73;0,09;246268,54
9389;2022-01-19;1;1094;1;135890,41;0,00;135890,41
9390;2022-01-20;2;1237;2;89393,21;0,00;178786,43
9391;2022-01-20;2;995;1;103484,20;0,11;92547,32
9392;2022-01-20;1;1268;1;135204,46;0,00;135204,46
9393;2022-01-20;4;820;1;155611,86;0,15;132613,33
9394;2022-01-20;8;603;2;5625,68;0,01;11145,79
9395;2022-01-20;7;424;1;16278,32;0,14;13959,78
9396;2022-01-20;8;1957;1;8091,46;0,00;8091,46
9397;2022-01-20;3;760;2;299799,64;0,00;599599,28
9398;2022-01-20;5;735;1;29768,58;0,00;29768,58
9399;2022-01-20;6;536;1;12745,63;0,00;12745,63
9400;2022-01-20;2;102;1;92053,15;0,14;79068,89
9401;2022-01-20;2;34;1;101022,21;0,00;101022,21
9402;2022-01-20;1;1558;1;105208,44;0,00;105208,44
9403;2022-01-20;5;571;1;35015,28;0,02;34173,64
9404;2022-01-20;1;346;2;137583,73;0,03;267673,90
9405;2022-01-20;7;628;1;18182,99;0,14;15695,02
9406;2022-01-20;7;1089;1;16052,52;0,00;16052,52
9407;2022-01-21;5;1663;1;29112,45;0,14;25007,94
9408;2022-01-21;1;1741;1;142329,27;0,00;142329,27
9409;2022-01-21;1;750;1;137965,65;0,00;137965,65
9410;2022-01-21;4;1440;1;109051,66;0,10;98183,03
9411;2022-01-21;1;838;1;139443,31;0,15;119004,30
9412;2022-01-21;2;1705;1;102736,31;0,00;102736,31
9413;2022-01-21;3;2;2;260693,30;0,00;521386,59
9414;2022-01-21;9;1654;1;36653,63;0,14;31684,62
9415;2022-01-21;1;322;2;136123,10;0,00;272246,20
9416;2022-01-21;1;1622;1;135603,02;0,00;135603,02
9417;2022-01-21;1;654;2;123201,09;0,00;246402,17
9418;2022-01-21;5;325;1;34820,98;0,01;34477,27
9419;2022-01-22;1;267;1;121889,39;0,00;121889,39
9420;2022-01-22;4;1341;3;154165,08;0,02;451110,94
9421;2022-01-22;7;1209;1;13072,71;0,06;12248,66
9422;2022-01-22;2;1684;1;84137,88;0,00;84137,88
9423;2022-01-22;2;27;1;83643,83;0,00;83643,83
9424;2022-01-22;2;1437;1;103579,64;0,00;103579,64
9425;2022-01-22;1;683;1;131461,00;0,00;131461,00
9426;2022-01-22;2;1257;1;92924,04;0,00;92924,04
9427;2022-01-22;5;162;1;40275,97;0,00;40275,97
9428;2022-01-23;2;1797;1;98965,58;0,00;98965,58
9429;2022-01-23;1;1316;1;139353,96;0,10;125347,00
9430;2022-01-23;6;520;1;14026,62;0,08;12848,00
9431;2022-01-23;2;506;1;78849,73;0,00;78849,73
9432;2022-01-23;3;856;1;248768,28;0,00;248768,28
9433;2022-01-23;6;716;1;10689,70;0,05;10204,01
9434;2022-01-23;3;549;1;281388,13;0,05;267240,48
9435;2022-01-23;1;562;1;128948,13;0,13;112724,93
9436;2022-01-24;1;1697;1;125258,47;0,00;125258,47
9437;2022-01-24;9;1760;1;40835,68;0,10;36736,86
9438;2022-01-24;5;311;1;38495,56;0,00;38495,56
9439;2022-01-24;1;1671;1;140883,70;0,00;140883,70
9440;2022-01-24;2;852;2;94591,78;0,00;189183,57
9441;2022-01-24;1;365;1;123194,90;0,00;123194,90
9442;2022-01-24;1;129;1;124564,98;0,08;114440,84
9443;2022-01-24;2;1234;1;97349,72;0,02;95423,40
9444;2022-01-24;1;663;1;106577,38;0,00;106577,38
9445;2022-01-24;2;160;1;88514,34;0,00;88514,34
9446;2022-01-24;3;116;1;277201,54;0,00;277201,54
9447;2022-01-25;3;212;1;226202,07;0,00;226202,07
9448;2022-01-25;6;529;1;14751,81;0,02;14519,28
9449;2022-01-25;2;1797;1;89800,24;0,00;89800,24
9450;2022-01-25;8;496;1;6687,16;0,00;6687,16
9451;2022-01-25;2;1514;1;105486,81;0,00;105486,81
9452;2022-01-25;2;588;1;89818,57;0,00;89818,57
9453;2022-01-25;1;1668;1;116887,90;0,12;103297,55
9454;2022-01-25;5;655;1;34956,26;0,00;34956,26
9455;2022-01-25;1;281;1;126019,32;0,04;120708,50
9456;2022-01-25;7;1556;2;18488,86;0,00;36977,73
9457;2022-01-25;2;979;1;100913,83;0,00;100913,83
9458;2022-01-25;3;1800;2;280562,77;0,00;561125,54
9459;2022-01-26;7;1454;1;15744,27;0,00;15744,27
9460;2022-01-26;2;669;1;76323,61;0,00;76323,61
9461;2022-01-26;1;44;1;137780,49;0,00;137780,49
9462;2022-01-26;3;1232;1;284244,64;0,00;284244,64
9463;2022-01-26;2;348;1;84507,27;0,00;84507,27
9464;2022-01-26;1;1324;1;138597,90;0,00;138597,90
9465;2022-01-26;9;572;1;39745,56;0,00;39745,56
9466;2022-01-26;1;1537;1;102033,82;0,00;102033,82
9467;2022-01-26;2;1003;1;79499,30;0,00;79499,30
9468;2022-01-26;1;311;1;120690,39;0,02;118049,83
9469;2022-01-26;7;3;1;14510,77;0,00;14510,77
9470;2022-01-26;3;1829;1;228153,10;0,07;211310,84
9471;2022-01-27;2;1204;1;90644,72;0,14;77867,23
9472;2022-01-27;2;377;2;81854,51;0,12;144051,73
9473;2022-01-27;7;1273;1;16204,50;0,00;16204,50
9474;2022-01-27;1;1315;1;138238,48;0,00;138238,48
9475;2022-01-27;2;796;1;80917,27;0,00;80917,27
9476;2022-01-27;3;1188;1;256372,48;0,00;256372,48
9477;2022-01-27;2;730;1;105885,90;0,00;105885,90
9478;2022-01-27;2;1113;1;89559,14;0,00;89559,14
9479;2022-01-27;2;886;1;96189,05;0,02;94163,29
9480;2022-01-27;1;1522;1;139533,77;0,00;139533,77
9481;2022-01-27;7;699;1;17546,45;0,00;17546,45
9482;2022-01-27;1;1029;1;118405,61;0,00;118405,61
9483;2022-01-28;9;724;1;42219,05;0,00;42219,05
9484;2022-01-28;8;718;1;6751,61;0,00;6751,61
9485;2022-01-28;3;393;1;286869,92;0,00;286869,92
9486;2022-01-28;4;1236;1;144806,74;0,00;144806,74
9487;2022-01-28;1;1950;1;125030,54;0,00;125030,54
9488;2022-01-28;5;1083;1;40381,46;0,11;36036,36
9489;2022-01-28;1;434;1;130634,74;0,00;130634,74
9490;2022-01-28;1;256;1;129735,06;0,00;129735,06
9491;2022-01-28;4;950;1;122629,15;0,00;122629,15
9492;2022-01-29;5;856;1;30620,79;0,00;30620,79
9493;2022-01-29;2;267;1;73460,05;0,00;73460,05
9494;2022-01-29;5;1451;1;30863,39;0,00;30863,39
9495;2022-01-29;6;377;1;12144,86;0,01;12015,43
9496;2022-01-29;7;1754;1;14354,95;0,00;14354,95
9497;2022-01-29;2;1100;1;104870,61;0,08;96735,60
9498;2022-01-29;6;863;1;13156,20;0,13;11436,77
9499;2022-01-29;3;1536;2;204412,50;0,06;386199,01
9500;2022-01-29;1;1395;1;142975,83;0,00;142975,83
9501;2022-01-30;5;840;2;30534,47;0,00;61068,94
9502;2022-01-30;1;1493;1;136270,18;0,09;124390,53
9503;2022-01-30;2;643;1;86872,74;0,12;76110,94
9504;2022-01-30;6;490;1;11832,45;0,07;10968,15
9505;2022-01-30;2;1327;1;78450,62;0,11;69816,19
9506;2022-01-30;1;64;1;126057,81;0,00;126057,81
9507;2022-01-30;6;1750;1;12242,09;0,00;12242,09
9508;2022-01-30;2;1552;1;79902,69;0,00;79902,69
9509;2022-01-30;4;1649;1;149142,22;0,00;149142,22
9510;2022-01-30;5;1438;1;31852,69;0,14;27315,99
9511;2022-01-30;7;449;1;14679,14;0,00;14679,14
9512;2022-01-31;1;482;1;135573,98;0,12;119312,15
9513;2022-01-31;8;1302;1;6026,00;0,00;6026,00
9514;2022-01-31;2;889;1;92246,46;0,00;92246,46
9515;2022-01-31;1;120;1;136525,30;0,05;130088,38
9516;2022-01-31;4;1526;1;151163,55;0,00;151163,55
9517;2022-01-31;1;145;1;98102,76;0,00;98102,76
9518;2022-01-31;6;181;1;13896,99;0,00;13896,99
9519;2022-01-31;5;419;1;30114,90;0,08;27844,60
9520;2022-01-31;5;79;2;38427,72;0,00;76855,44
9521;2022-01-31;1;977;1;117922,88;0,00;117922,88
9522;2022-01-31;3;1657;1;234696,58;0,04;226270,33
9523;2022-01-31;2;224;1;84528,25;0,00;84528,25
9524;2022-02-01;3;1247;1;213994,76;0,00;213994,76
9525;2022-02-01;8;1133;1;7912,25;0,00;7912,25
9526;2022-02-01;5;747;1;41048,74;0,05;39015,54
9527;2022-02-01;1;1682;2;132049,63;0,00;264099,27
9528;2022-02-01;1;40;1;108716,41;0,14;93435,76
9529;2022-02-01;4;67;1;141120,61;0,00;141120,61
9530;2022-02-01;5;1645;1;37734,98;0,14;32417,22
9531;2022-02-01;2;1256;1;83853,73;0,00;83853,73
9532;2022-02-01;1;1505;1;117550,83;0,00;117550,83
9533;2022-02-02;3;74;1;267681,18;0,00;267681,18
9534;2022-02-02;6;205;1;14254,17;0,00;14254,17
9535;2022-02-02;1;80;2;142719,73;0,03;276800,44
9536;2022-02-02;3;218;1;232795,46;0,00;232795,46
9537;2022-02-02;1;1588;1;123065,86;0,00;123065,86
9538;2022-02-02;1;744;1;98490,11;0,00;98490,11
9539;2022-02-02;7;1740;1;14160,70;0,00;14160,70
9540;2022-02-02;5;400;1;36306,66;0,00;36306,66
9541;2022-02-02;3;220;1;287627,40;0,00;287627,40
9542;2022-02-02;6;1294;1;10871,64;0,00;10871,64
9543;2022-02-02;3;1763;1;218045,40;0,00;218045,40
9544;2022-02-02;9;1999;1;52682,23;0,00;52682,23
9545;2022-02-02;9;563;1;47091,52;0,12;41534,81
9546;2022-02-02;1;1211;1;109846,30;0,08;100657,89
9547;2022-02-02;2;1768;1;94713,74;0,00;94713,74
9548;2022-02-02;1;63;1;117494,49;0,04;113016,04
9549;2022-02-02;1;1982;1;140027,14;0,00;140027,14
9550;2022-02-02;6;234;1;14400,64;0,00;14400,64
9551;2022-02-03;2;345;1;75422,72;0,00;75422,72
9552;2022-02-03;2;163;3;104679,65;0,00;314038,94
9553;2022-02-03;1;320;3;134552,37;0,11;358819,43
9554;2022-02-03;1;1360;1;119299,44;0,00;119299,44
9555;2022-02-03;5;261;1;28980,19;0,00;28980,19
9556;2022-02-03;2;1943;2;100787,50;0,00;201575,00
9557;2022-02-03;5;1659;2;29481,81;0,09;53548,77
9558;2022-02-03;9;1739;1;50702,00;0,13;43996,09
9559;2022-02-03;9;1420;1;39142,67;0,00;39142,67
9560;2022-02-03;1;54;1;127023,22;0,00;127023,22
9561;2022-02-03;2;592;1;98822,75;0,13;85754,84
9562;2022-02-03;1;618;1;127751,79;0,00;127751,79
9563;2022-02-03;6;225;2;13395,69;0,00;26791,39
9564;2022-02-03;2;1828;1;89916,89;0,00;89916,89
9565;2022-02-04;1;371;1;99169,18;0,08;91050,38
9566;2022-02-04;3;439;1;258690,03;0,00;258690,03
9567;2022-02-04;9;235;1;50950,68;0,00;50950,68
9568;2022-02-04;1;1727;1;106816,38;0,07;99829,09
9569;2022-02-04;4;1017;2;119761,11;0,00;238575,32
9570;2022-02-04;1;9;1;121365,84;0,00;121365,84
9571;2022-02-04;1;492;1;134455,85;0,00;134455,85
9572;2022-02-04;3;1957;1;234138,29;0,00;234138,29
9573;2022-02-04;6;1752;1;12511,96;0,00;12511,96
9574;2022-02-04;6;175;1;14302,62;0,14;12346,59
9575;2022-02-04;2;651;2;95205,98;0,00;190411,97
9576;2022-02-04;4;1726;1;128391,85;0,00;128391,85
9577;2022-02-04;1;589;1;107141,87;0,00;107141,87
9578;2022-02-04;9;985;1;38054,17;0,00;38054,17
9579;2022-02-04;3;979;1;298321,14;0,00;298321,14
9580;2022-02-04;9;551;1;39182,25;0,00;39182,25
9581;2022-02-04;6;207;1;13473,77;0,00;13473,77
9582;2022-02-05;4;789;1;119550,09;0,00;119550,09
9583;2022-02-05;5;193;1;28826,85;0,00;28826,85
9584;2022-02-05;1;1796;1;100402,41;0,00;100402,41
9585;2022-02-05;1;108;2;128226,62;0,00;256453,23
9586;2022-02-05;4;1233;2;152896,87;0,00;305793,74
9587;2022-02-05;9;109;1;38820,44;0,00;38820,44
9588;2022-02-05;1;1648;1;125960,85;0,00;125960,85
9589;2022-02-06;3;1029;1;285297,77;0,11;254445,45
9590;2022-02-06;1;1264;1;110721,08;0,00;110721,08
9591;2022-02-06;2;556;1;99066,37;0,00;99066,37
9592;2022-02-06;1;1889;1;128328,87;0,00;128328,87
9593;2022-02-06;2;1066;1;93050,55;0,13;80617,81
9594;2022-02-06;6;840;1;11846,49;0,00;11846,49
9595;2022-02-06;1;1147;2;109006,76;0,04;210243,29
9596;2022-02-07;1;1445;1;128486,97;0,00;128486,97
9597;2022-02-07;4;549;1;131992,45;0,00;131992,45
9598;2022-02-07;2;554;1;80014,06;0,00;80014,06
9599;2022-02-07;1;1693;1;108314,26;0,00;108314,26
9600;2022-02-07;3;1216;1;263751,20;0,00;263751,20
9601;2022-02-07;2;1014;1;100715,13;0,11;89326,31
9602;2022-02-07;6;95;1;12576,65;0,00;12576,65
9603;2022-02-07;5;310;1;40813,80;0,00;40813,80
9604;2022-02-07;3;745;1;257255,65;0,00;257255,65
9605;2022-02-07;3;1445;1;226570,84;0,00;226570,84
9606;2022-02-07;6;1076;1;14459,60;0,00;14459,60
9607;2022-02-07;2;1044;2;86491,05;0,00;172982,09
9608;2022-02-07;4;786;1;147355,71;0,00;147355,71
9609;2022-02-07;3;1967;1;213624,10;0,08;195907,11
9610;2022-02-08;4;471;2;109538,79;0,00;219077,59
9611;2022-02-08;3;1021;1;294127,47;0,00;294127,47
9612;2022-02-08;2;281;1;93593,89;0,00;93593,89
9613;2022-02-08;4;1550;1;126486,76;0,10;113477,24
9614;2022-02-08;5;471;1;35585,50;0,00;35585,50
9615;2022-02-08;4;384;1;136451,14;0,00;136451,14
9616;2022-02-08;4;1785;1;125157,75;0,06;117556,05
9617;2022-02-08;2;463;1;86044,45;0,00;86044,45
9618;2022-02-08;3;1587;1;277583,86;0,00;277583,86
9619;2022-02-08;9;683;2;42995,61;0,00;85991,23
9620;2022-02-08;2;985;1;77825,77;0,00;77825,77
9621;2022-02-08;6;1401;1;10693,85;0,12;9454,98
9622;2022-02-08;8;1112;3;8333,13;0,00;24999,39
9623;2022-02-09;1;426;1;126012,10;0,00;126012,10
9624;2022-02-09;5;782;1;34110,89;0,03;33090,98
9625;2022-02-09;1;733;1;103435,38;0,00;103435,38
9626;2022-02-09;6;1921;1;11585,40;0,14;9948,44
9627;2022-02-09;3;816;1;276023,88;0,00;276023,88
9628;2022-02-09;4;1882;1;154587,65;0,00;154587,65
9629;2022-02-09;6;699;1;10741,79;0,00;10741,79
9630;2022-02-09;7;282;1;14191,41;0,00;14191,41
9631;2022-02-09;1;1007;1;133099,84;0,00;133099,84
9632;2022-02-09;7;610;1;17175,71;0,00;17175,71
9633;2022-02-09;2;1331;1;91890,58;0,00;91890,58
9634;2022-02-09;2;1745;1;97344,38;0,00;97344,38
9635;2022-02-10;3;1980;1;224145,38;0,00;224145,38
9636;2022-02-10;1;1777;1;101466,47;0,00;101466,47
9637;2022-02-10;2;1148;1;106166,45;0,04;102414,32
9638;2022-02-10;1;1356;1;121874,94;0,00;121874,94
9639;2022-02-10;5;1538;1;39508,94;0,00;39508,94
9640;2022-02-10;4;866;2;134971,37;0,01;267293,27
9641;2022-02-10;1;1883;1;119743,62;0,00;119743,62
9642;2022-02-10;1;1956;1;105249,26;0,00;105249,26
9643;2022-02-10;3;1327;1;258114,71;0,04;248149,86
9644;2022-02-10;3;1706;2;268594,69;0,14;462032,26
9645;2022-02-10;1;1070;1;131687,76;0,00;131687,76
9646;2022-02-10;6;1562;1;13237,51;0,00;13237,51
9647;2022-02-10;6;1481;1;13162,16;0,00;13162,16
9648;2022-02-10;5;21;1;35343,49;0,00;35343,49
9649;2022-02-10;1;1160;1;107986,70;0,00;107986,70
9650;2022-02-10;3;1090;1;230406,20;0,00;230406,20
9651;2022-02-10;1;988;1;106488,82;0,06;99890,33
9652;2022-02-11;7;608;1;18586,49;0,00;18586,49
9653;2022-02-11;1;425;2;105596,94;0,00;211193,88
9654;2022-02-11;1;1313;1;113479,73;0,00;113479,73
9655;2022-02-11;2;1218;1;94381,83;0,00;94381,83
9656;2022-02-11;2;1657;1;83721,26;0,00;83721,26
9657;2022-02-11;5;1512;2;40040,46;0,02;78309,40
9658;2022-02-11;3;890;2;274487,55;0,00;548975,09
9659;2022-02-11;1;602;2;120542,38;0,00;241084,76
9660;2022-02-11;2;1359;1;102309,10;0,00;102309,10
9661;2022-02-11;8;513;1;6886,24;0,00;6886,24
9662;2022-02-11;4;417;2;119635,44;0,10;214303,68
9663;2022-02-11;1;1671;1;131777,48;0,00;131777,48
9664;2022-02-11;5;899;1;33722,21;0,00;33722,21
9665;2022-02-11;1;1171;1;102970,14;0,00;102970,14
9666;2022-02-11;1;1441;1;140175,66;0,00;140175,66
9667;2022-02-12;2;1090;1;105207,34;0,00;105207,34
9668;2022-02-12;1;891;1;143533,63;0,00;143533,63
9669;2022-02-12;6;741;1;12556,37;0,00;12556,37
9670;2022-02-12;1;582;1;118193,17;0,00;118193,17
9671;2022-02-12;1;1114;1;120157,58;0,00;120157,58
9672;2022-02-12;3;1034;1;210859,13;0,00;210859,13
9673;2022-02-12;3;1687;1;252864,37;0,00;252864,37
9674;2022-02-12;2;263;1;98471,53;0,00;98471,53
9675;2022-02-12;3;37;2;234262,32;0,00;468524,64
9676;2022-02-13;4;601;1;140009,98;0,00;140009,98
9677;2022-02-13;2;1813;2;75105,11;0,00;150210,22
9678;2022-02-13;8;535;1;7506,09;0,06;7033,17
9679;2022-02-13;6;1656;1;10889,28;0,11;9680,15
9680;2022-02-13;1;1439;1;138889,75;0,00;138889,75
9681;2022-02-13;6;26;1;15512,17;0,00;15512,17
9682;2022-02-13;1;1903;1;119036,14;0,00;119036,14
9683;2022-02-13;1;1570;1;143477,19;0,08;132096,21
9684;2022-02-13;1;556;1;131255,70;0,00;131255,70
9685;2022-02-14;1;864;1;126193,28;0,00;126193,28
9686;2022-02-14;5;278;1;33587,30;0,00;33587,30
9687;2022-02-14;4;1095;1;128852,55;0,05;122795,52
9688;2022-02-14;2;1820;1;89215,39;0,00;89215,39
9689;2022-02-14;4;939;1;115568,70;0,00;115568,70
9690;2022-02-14;7;1407;1;14381,03;0,00;14381,03
9691;2022-02-14;4;306;1;111160,16;0,14;95086,78
9692;2022-02-14;2;770;1;84454,22;0,00;84454,22
9693;2022-02-14;5;148;1;34072,96;0,00;34072,96
9694;2022-02-15;1;1794;1;107341,15;0,06;100786,00
9695;2022-02-15;1;592;1;123350,52;0,00;123350,52
9696;2022-02-15;2;405;1;98951,86;0,04;94640,03
9697;2022-02-15;1;372;1;125639,96;0,00;125639,96
9698;2022-02-15;7;1566;1;18277,15;0,06;17263,09
9699;2022-02-15;8;1851;1;7851,19;0,11;6973,06
9700;2022-02-15;5;425;1;37117,20;0,00;37117,20
9701;2022-02-15;4;297;1;134900,23;0,09;122722,33
9702;2022-02-15;1;256;1;121672,37;0,04;116507,23
9703;2022-02-15;4;1888;1;155636,67;0,00;155636,67
9704;2022-02-15;1;753;1;129788,43;0,00;129788,43
9705;2022-02-15;7;1952;1;14092,90;0,00;14092,90
9706;2022-02-15;1;1057;1;122957,04;0,00;122957,04
9707;2022-02-15;2;190;1;90673,80;0,00;90673,80
9708;2022-02-15;2;776;1;98204,83;0,14;84035,41
9709;2022-02-15;1;835;1;113803,59;0,14;98185,43
9710;2022-02-15;2;812;1;103633,31;0,00;103633,31
9711;2022-02-15;8;1632;1;6495,75;0,00;6495,75
9712;2022-02-15;4;685;2;131994,92;0,00;263989,85
9713;2022-02-15;5;1489;1;40594,38;0,00;40594,38
9714;2022-02-15;6;618;2;10642,47;0,00;21284,94
9715;2022-02-15;1;1355;2;120991,93;0,00;241983,86
9716;2022-02-15;9;1197;1;36433,63;0,00;36433,63
9717;2022-02-15;9;608;1;46168,45;0,00;46168,45
9718;2022-02-15;1;1878;3;104863,96;0,00;314591,89
9719;2022-02-16;3;315;1;275526,15;0,11;244169,34
9720;2022-02-16;7;504;1;17502,98;0,00;17502,98
9721;2022-02-16;2;214;1;95647,31;0,00;95647,31
9722;2022-02-16;4;342;1;141304,84;0,07;131606,89
9723;2022-02-16;1;1804;1;103652,13;0,00;103652,13
9724;2022-02-16;3;1224;1;238659,92;0,00;238659,92
9725;2022-02-16;9;1259;1;49467,12;0,07;46154,61
9726;2022-02-16;1;612;1;134923,97;0,00;134923,97
9727;2022-02-16;5;454;1;39678,82;0,10;35872,44
9728;2022-02-16;1;1217;1;108744,95;0,00;108744,95
9729;2022-02-16;7;1939;2;13273,66;0,00;26547,32
9730;2022-02-16;8;1962;1;7645,71;0,00;7645,71
9731;2022-02-16;2;1972;1;100292,19;0,00;100292,19
9732;2022-02-16;1;1591;2;123536,72;0,00;247073,44
9733;2022-02-17;2;611;1;87437,28;0,08;80031,69
9734;2022-02-17;1;1373;1;108580,49;0,00;108580,49
9735;2022-02-17;6;635;1;11486,14;0,00;11486,14
9736;2022-02-17;2;660;1;94016,02;0,00;93698,51
9737;2022-02-17;2;713;1;91512,38;0,03;88854,55
9738;2022-02-17;5;1591;1;41984,77;0,04;40314,26
9739;2022-02-17;1;1806;1;122139,77;0,00;122139,77
9740;2022-02-17;5;656;1;28331,07;0,12;24943,26
9741;2022-02-17;3;371;2;209823,29;0,03;408235,65
9742;2022-02-18;3;315;2;218134,58;0,12;383308,65
9743;2022-02-18;1;126;1;97935,26;0,11;87124,16
9744;2022-02-18;2;42;1;92570,00;0,00;92570,00
9745;2022-02-18;9;1256;1;36278,94;0,11;32276,60
9746;2022-02-18;6;1606;1;12300,61;0,00;12300,61
9747;2022-02-18;1;692;1;141518,10;0,00;141518,10
9748;2022-02-18;7;646;1;17014,45;0,10;15303,19
9749;2022-02-18;2;1401;1;74958,66;0,00;74958,66
9750;2022-02-18;7;1753;1;16557,24;0,00;16557,24
9751;2022-02-18;1;1500;1;115511,27;0,00;115511,27
9752;2022-02-18;5;1973;1;35993,06;0,00;35993,06
9753;2022-02-18;2;1047;1;83434,66;0,00;83434,66
9754;2022-02-19;7;1396;1;16890,38;0,00;16890,38
9755;2022-02-19;9;315;1;44061,66;0,00;44061,66
9756;2022-02-19;1;1185;1;106608,44;0,00;106608,44
9757;2022-02-19;5;1443;3;35316,97;0,00;105950,90
9758;2022-02-19;2;1612;1;107772,96;0,00;107772,96
9759;2022-02-19;2;392;1;78991,27;0,00;78991,27
9760;2022-02-19;2;616;1;83437,78;0,08;76647,52
9761;2022-02-19;6;919;1;11888,69;0,00;11888,69
9762;2022-02-19;1;1753;1;107121,98;0,00;107121,98
9763;2022-02-19;4;289;2;144494,93;0,00;288989,87
9764;2022-02-19;7;841;1;16254,35;0,00;16254,35
9765;2022-02-19;8;192;1;7117,25;0,00;7117,25
9766;2022-02-19;1;212;1;130779,10;0,00;130779,10
9767;2022-02-19;5;586;1;37063,63;0,00;37063,63
9768;2022-02-19;2;1203;1;84863,04;0,00;84863,04
9769;2022-02-19;5;1158;1;30811,56;0,00;30811,56
9770;2022-02-19;7;945;1;14154,55;0,00;14154,55
9771;2022-02-20;2;839;2;102379,86;0,00;204759,72
9772;2022-02-20;1;812;1;105480,00;0,00;105480,00
9773;2022-02-20;1;1933;1;140763,33;0,00;140763,33
9774;2022-02-20;2;1554;1;102190,69;0,00;102190,69
